fasta,seq_id,length,pLDDT,pTM,pdb_path
esm3_IPR003445_mask80,A0ABS9MFC5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_419_prompt_len_419_gen_len_419,419,93.06,0.951,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS9MFC5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_419_prompt_len_419_gen_len_419_plddt_93.1.pdb
esm3_IPR003445_mask80,A0AAP8BHK6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_420_prompt_len_420_gen_len_420,420,94.57,0.956,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAP8BHK6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_420_prompt_len_420_gen_len_420_plddt_94.6.pdb
esm3_IPR003445_mask80,A0A3R7NWW1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_422_prompt_len_422_gen_len_422,422,91.92,0.950,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A3R7NWW1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_422_prompt_len_422_gen_len_422_plddt_91.9.pdb
esm3_IPR003445_mask80,A0AAV3GUA8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_422_prompt_len_422_gen_len_422,422,84.57,0.920,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAV3GUA8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_422_prompt_len_422_gen_len_422_plddt_84.6.pdb
esm3_IPR003445_mask80,A0ABS7BH67_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_423_prompt_len_423_gen_len_423,423,92.47,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS7BH67_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_423_prompt_len_423_gen_len_423_plddt_92.5.pdb
esm3_IPR003445_mask80,I4BW87_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_424_prompt_len_424_gen_len_424,424,93.05,0.954,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/I4BW87_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_424_prompt_len_424_gen_len_424_plddt_93.0.pdb
esm3_IPR003445_mask80,A0ABR5SLR7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_427_prompt_len_427_gen_len_427,427,92.50,0.952,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABR5SLR7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_427_prompt_len_427_gen_len_427_plddt_92.5.pdb
esm3_IPR003445_mask80,N8RJ84_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_428_prompt_len_428_gen_len_428,428,94.68,0.959,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/N8RJ84_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_428_prompt_len_428_gen_len_428_plddt_94.7.pdb
esm3_IPR003445_mask80,A0A3D2X7L5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_430_prompt_len_430_gen_len_430,430,87.96,0.943,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A3D2X7L5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_430_prompt_len_430_gen_len_430_plddt_88.0.pdb
esm3_IPR003445_mask80,A0ABS6K9N7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_431_prompt_len_431_gen_len_431,431,88.36,0.943,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS6K9N7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_431_prompt_len_431_gen_len_431_plddt_88.4.pdb
esm3_IPR003445_mask80,A0ABV3NHM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_432_prompt_len_432_gen_len_432,432,91.89,0.945,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABV3NHM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_432_prompt_len_432_gen_len_432_plddt_91.9.pdb
esm3_IPR003445_mask80,N1U6P9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_432_prompt_len_432_gen_len_432,432,65.29,0.605,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/N1U6P9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_432_prompt_len_432_gen_len_432_plddt_65.3.pdb
esm3_IPR003445_mask80,A0A9D1I733_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_433_prompt_len_433_gen_len_433,433,95.84,0.966,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9D1I733_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_433_prompt_len_433_gen_len_433_plddt_95.8.pdb
esm3_IPR003445_mask80,A0ABW5WWB8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,94.84,0.973,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABW5WWB8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_94.8.pdb
esm3_IPR003445_mask80,A0A061AAT3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,88.82,0.945,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A061AAT3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_88.8.pdb
esm3_IPR003445_mask80,A0A151A6J9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,92.19,0.955,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A151A6J9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_92.2.pdb
esm3_IPR003445_mask80,A0ABX2I413_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,94.93,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABX2I413_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_94.9.pdb
esm3_IPR003445_mask80,A0A6N2TLV7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,96.07,0.973,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A6N2TLV7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_96.1.pdb
esm3_IPR003445_mask80,A0ABS0T6Z9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434,434,95.25,0.970,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS0T6Z9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_434_prompt_len_434_gen_len_434_plddt_95.2.pdb
esm3_IPR003445_mask80,A0A242JYM9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435,435,93.09,0.952,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A242JYM9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435_plddt_93.1.pdb
esm3_IPR003445_mask80,A0A2U8HKY7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435,435,94.41,0.969,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A2U8HKY7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435_plddt_94.4.pdb
esm3_IPR003445_mask80,A0A7Z1MZX7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435,435,95.39,0.972,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A7Z1MZX7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_435_prompt_len_435_gen_len_435_plddt_95.4.pdb
esm3_IPR003445_mask80,A0AAW3VF82_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_436_prompt_len_436_gen_len_436,436,94.28,0.969,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAW3VF82_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_436_prompt_len_436_gen_len_436_plddt_94.3.pdb
esm3_IPR003445_mask80,A0A9X7Z6J2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437,437,93.89,0.969,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X7Z6J2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437_plddt_93.9.pdb
esm3_IPR003445_mask80,A0ABC9P8W6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437,437,93.46,0.955,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABC9P8W6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437_plddt_93.5.pdb
esm3_IPR003445_mask80,T0BQQ8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437,437,94.56,0.962,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/T0BQQ8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_437_prompt_len_437_gen_len_437_plddt_94.6.pdb
esm3_IPR003445_mask80,A0A1L8TRD8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,93.62,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1L8TRD8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_93.6.pdb
esm3_IPR003445_mask80,A0A3E2WW07_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,93.69,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A3E2WW07_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_93.7.pdb
esm3_IPR003445_mask80,A0A4Q2JSI6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,94.57,0.964,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A4Q2JSI6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_94.6.pdb
esm3_IPR003445_mask80,A0A6I0ES45_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,92.48,0.965,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A6I0ES45_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_92.5.pdb
esm3_IPR003445_mask80,A0ABS8FST9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,93.93,0.960,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS8FST9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_93.9.pdb
esm3_IPR003445_mask80,A0ABX2ZSQ1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438,438,93.70,0.965,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABX2ZSQ1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_438_prompt_len_438_gen_len_438_plddt_93.7.pdb
esm3_IPR003445_mask80,A0AB37GNW4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.52,0.972,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AB37GNW4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.5.pdb
esm3_IPR003445_mask80,A0A0C2RD99_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,94.52,0.965,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A0C2RD99_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_94.5.pdb
esm3_IPR003445_mask80,A0A9X6LH79_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.61,0.970,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X6LH79_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.6.pdb
esm3_IPR003445_mask80,A0AAN4KRS5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,94.95,0.966,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAN4KRS5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_94.9.pdb
esm3_IPR003445_mask80,A0A2B0X6B9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.76,0.972,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A2B0X6B9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.8.pdb
esm3_IPR003445_mask80,A0ABX3HXY5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,94.98,0.968,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABX3HXY5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.0.pdb
esm3_IPR003445_mask80,A0A9W3JJN9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.32,0.966,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9W3JJN9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.3.pdb
esm3_IPR003445_mask80,A0A9X7FTP8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.94,0.974,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X7FTP8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.9.pdb
esm3_IPR003445_mask80,A0ABU6P6B7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,95.04,0.968,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABU6P6B7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_95.0.pdb
esm3_IPR003445_mask80,B9IUQ0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439,439,92.27,0.964,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/B9IUQ0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_439_prompt_len_439_gen_len_439_plddt_92.3.pdb
esm3_IPR003445_mask80,A0A5R9G331_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440,440,94.68,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A5R9G331_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440_plddt_94.7.pdb
esm3_IPR003445_mask80,A0A285D4U9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440,440,95.84,0.974,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A285D4U9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440_plddt_95.8.pdb
esm3_IPR003445_mask80,A0A9X2IUJ4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440,440,92.95,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X2IUJ4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440_plddt_93.0.pdb
esm3_IPR003445_mask80,A0A562J3S5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440,440,90.93,0.951,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A562J3S5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440_plddt_90.9.pdb
esm3_IPR003445_mask80,A0A1G6NWR8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440,440,95.05,0.969,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1G6NWR8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_440_prompt_len_440_gen_len_440_plddt_95.0.pdb
esm3_IPR003445_mask80,A0A1G4P348_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,88.39,0.944,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1G4P348_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_88.4.pdb
esm3_IPR003445_mask80,A0ABM7SI20_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,88.97,0.939,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABM7SI20_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_89.0.pdb
esm3_IPR003445_mask80,A0A9X3WQU3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,94.65,0.967,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X3WQU3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_94.6.pdb
esm3_IPR003445_mask80,A0A6B0JCF8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,93.50,0.954,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A6B0JCF8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_93.5.pdb
esm3_IPR003445_mask80,A0ABV7N6Z0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,95.47,0.966,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABV7N6Z0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_95.5.pdb
esm3_IPR003445_mask80,A0AAW9SF06_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441,441,91.25,0.957,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAW9SF06_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_441_prompt_len_441_gen_len_441_plddt_91.2.pdb
esm3_IPR003445_mask80,A0A844XAB0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,94.60,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A844XAB0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_94.6.pdb
esm3_IPR003445_mask80,A0A644WQ08_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,86.79,0.936,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A644WQ08_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_86.8.pdb
esm3_IPR003445_mask80,I4CTQ9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,92.16,0.950,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/I4CTQ9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_92.2.pdb
esm3_IPR003445_mask80,A0A1J4SJV6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,93.61,0.957,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1J4SJV6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_93.6.pdb
esm3_IPR003445_mask80,A0A9D2G4D9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,90.85,0.940,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9D2G4D9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_90.9.pdb
esm3_IPR003445_mask80,A0A1I1UUY3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,91.25,0.944,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1I1UUY3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_91.2.pdb
esm3_IPR003445_mask80,A0ABU4UQR7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,90.98,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABU4UQR7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_91.0.pdb
esm3_IPR003445_mask80,A0A9X3LGU3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,95.04,0.972,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9X3LGU3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_95.0.pdb
esm3_IPR003445_mask80,A0A9D1JU65_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,92.96,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9D1JU65_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_93.0.pdb
esm3_IPR003445_mask80,A0A2T4FRA4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,91.39,0.946,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A2T4FRA4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_91.4.pdb
esm3_IPR003445_mask80,A0A4Q1AQ06_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,92.72,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A4Q1AQ06_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_92.7.pdb
esm3_IPR003445_mask80,A0AAW7PR41_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,93.39,0.959,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAW7PR41_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_93.4.pdb
esm3_IPR003445_mask80,A0ABD4Y336_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442,442,93.47,0.959,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABD4Y336_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_442_prompt_len_442_gen_len_442_plddt_93.5.pdb
