fasta,seq_id,length,pLDDT,pTM,pdb_path
IPR003445_sample1000,A0A9X7FTP8_unreviewed_Potassium,439,95.18,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X7FTP8_unreviewed_Potassium_plddt_95.2.pdb
IPR003445_sample1000,A0ABU6P6B7_unreviewed_TrkH,439,95.24,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABU6P6B7_unreviewed_TrkH_plddt_95.2.pdb
IPR003445_sample1000,B9IUQ0_unreviewed_Cation,439,95.22,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/B9IUQ0_unreviewed_Cation_plddt_95.2.pdb
IPR003445_sample1000,B7XSB2_unreviewed_K_,440,89.43,0.947,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/B7XSB2_unreviewed_K__plddt_89.4.pdb
IPR003445_sample1000,A0A5R9G331_unreviewed_ATPase_taxID_2582848,440,92.44,0.957,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A5R9G331_unreviewed_ATPase_taxID_2582848_plddt_92.4.pdb
IPR003445_sample1000,A0A285D4U9_unreviewed_Trk,440,94.22,0.961,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A285D4U9_unreviewed_Trk_plddt_94.2.pdb
IPR003445_sample1000,A0A9X2IUJ4_unreviewed_Potassium,440,92.75,0.950,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X2IUJ4_unreviewed_Potassium_plddt_92.8.pdb
IPR003445_sample1000,A0A562J3S5_unreviewed_Trk,440,87.97,0.929,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A562J3S5_unreviewed_Trk_plddt_88.0.pdb
IPR003445_sample1000,A0A1G6NWR8_unreviewed_Trk,440,92.85,0.957,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1G6NWR8_unreviewed_Trk_plddt_92.9.pdb
IPR003445_sample1000,A0A1G4P348_unreviewed_Trk,441,89.56,0.948,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1G4P348_unreviewed_Trk_plddt_89.6.pdb
IPR003445_sample1000,A0ABM7SI20_unreviewed_Potassium,441,93.14,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABM7SI20_unreviewed_Potassium_plddt_93.1.pdb
IPR003445_sample1000,A0A9X3WQU3_unreviewed_Trk,441,94.83,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X3WQU3_unreviewed_Trk_plddt_94.8.pdb
IPR003445_sample1000,A0A6B0JCF8_unreviewed_TrkH,441,92.93,0.953,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6B0JCF8_unreviewed_TrkH_plddt_92.9.pdb
IPR003445_sample1000,A0ABV7N6Z0_unreviewed_TrkH,441,94.08,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV7N6Z0_unreviewed_TrkH_plddt_94.1.pdb
IPR003445_sample1000,A0AAW9SF06_unreviewed_Potassium,441,92.89,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAW9SF06_unreviewed_Potassium_plddt_92.9.pdb
IPR003445_sample1000,A0A844XAB0_unreviewed_TrkH,442,90.68,0.937,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A844XAB0_unreviewed_TrkH_plddt_90.7.pdb
IPR003445_sample1000,A0A644WQ08_unreviewed_Trk,442,89.17,0.943,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A644WQ08_unreviewed_Trk_plddt_89.2.pdb
IPR003445_sample1000,I4CTQ9_unreviewed_Cation,442,91.21,0.950,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/I4CTQ9_unreviewed_Cation_plddt_91.2.pdb
IPR003445_sample1000,A0A1J4SJV6_unreviewed_Trk,442,93.87,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1J4SJV6_unreviewed_Trk_plddt_93.9.pdb
IPR003445_sample1000,A0A9D2G4D9_unreviewed_Ktr,442,91.79,0.946,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9D2G4D9_unreviewed_Ktr_plddt_91.8.pdb
IPR003445_sample1000,A0A1I1UUY3_unreviewed_Trk,442,91.10,0.945,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1I1UUY3_unreviewed_Trk_plddt_91.1.pdb
IPR003445_sample1000,A0ABU4UQR7_unreviewed_Potassium,442,91.66,0.951,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABU4UQR7_unreviewed_Potassium_plddt_91.7.pdb
IPR003445_sample1000,A0A9X3LGU3_unreviewed_Trk,442,94.89,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X3LGU3_unreviewed_Trk_plddt_94.9.pdb
IPR003445_sample1000,A0A9D1JU65_unreviewed_Trk,442,92.20,0.952,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9D1JU65_unreviewed_Trk_plddt_92.2.pdb
IPR003445_sample1000,A0A2T4FRA4_unreviewed_ATPase_taxID_1869229,442,91.96,0.950,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2T4FRA4_unreviewed_ATPase_taxID_1869229_plddt_92.0.pdb
IPR003445_sample1000,A0A4Q1AQ06_unreviewed_Potassium,442,93.02,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4Q1AQ06_unreviewed_Potassium_plddt_93.0.pdb
IPR003445_sample1000,A0AAW7PR41_unreviewed_Potassium,442,93.14,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAW7PR41_unreviewed_Potassium_plddt_93.1.pdb
IPR003445_sample1000,A0ABD4Y336_unreviewed_TrkH,442,91.05,0.948,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABD4Y336_unreviewed_TrkH_plddt_91.0.pdb
IPR003445_sample1000,A0A7H2BK15_unreviewed_TrkH,443,91.39,0.945,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7H2BK15_unreviewed_TrkH_plddt_91.4.pdb
IPR003445_sample1000,A0ABS2DLU7_unreviewed_Ktr,443,94.63,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABS2DLU7_unreviewed_Ktr_plddt_94.6.pdb
IPR003445_sample1000,A0AA46P219_unreviewed_ATPase_taxID_191292,443,91.71,0.950,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AA46P219_unreviewed_ATPase_taxID_191292_plddt_91.7.pdb
IPR003445_sample1000,A0A0B4D0F4_unreviewed_ATPase_taxID_361575,443,90.90,0.946,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0B4D0F4_unreviewed_ATPase_taxID_361575_plddt_90.9.pdb
IPR003445_sample1000,A0A1H9W3Q7_unreviewed_Trk,443,94.74,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1H9W3Q7_unreviewed_Trk_plddt_94.7.pdb
IPR003445_sample1000,A0A3L8PN37_unreviewed_TrkH,443,91.36,0.949,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A3L8PN37_unreviewed_TrkH_plddt_91.4.pdb
IPR003445_sample1000,A0AAV3X3T7_unreviewed_Na_-transporting,444,93.93,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAV3X3T7_unreviewed_Na_-transporting_plddt_93.9.pdb
IPR003445_sample1000,A0ABR8F0E4_unreviewed_ATPase_taxID_2692906,444,93.79,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABR8F0E4_unreviewed_ATPase_taxID_2692906_plddt_93.8.pdb
IPR003445_sample1000,A0ABX9WL05_unreviewed_TrkH,444,91.76,0.947,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABX9WL05_unreviewed_TrkH_plddt_91.8.pdb
IPR003445_sample1000,A0A0D6GXR9_unreviewed_ATPase_taxID_1717,444,91.27,0.948,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0D6GXR9_unreviewed_ATPase_taxID_1717_plddt_91.3.pdb
IPR003445_sample1000,A0A386WYM4_unreviewed_ATPase_taxID_479978,444,92.32,0.949,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A386WYM4_unreviewed_ATPase_taxID_479978_plddt_92.3.pdb
IPR003445_sample1000,A0A2W4WA11_unreviewed_ATPase_taxID_945775,444,94.25,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2W4WA11_unreviewed_ATPase_taxID_945775_plddt_94.2.pdb
IPR003445_sample1000,A0ABR9UCC4_unreviewed_ATPase_taxID_1828728,444,94.74,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABR9UCC4_unreviewed_ATPase_taxID_1828728_plddt_94.7.pdb
IPR003445_sample1000,A0ABT7IF30_unreviewed_Potassium,444,91.98,0.946,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABT7IF30_unreviewed_Potassium_plddt_92.0.pdb
IPR003445_sample1000,A0A6M0RWC5_unreviewed_ATPase_taxID_2292702,444,94.06,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6M0RWC5_unreviewed_ATPase_taxID_2292702_plddt_94.1.pdb
IPR003445_sample1000,A0A926UUE2_unreviewed_ATPase_taxID_2949581,444,94.80,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A926UUE2_unreviewed_ATPase_taxID_2949581_plddt_94.8.pdb
IPR003445_sample1000,A0A1W1W0C8_unreviewed_Trk,444,93.97,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1W1W0C8_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0AB73BYY1_unreviewed_Potassium,444,93.36,0.956,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AB73BYY1_unreviewed_Potassium_plddt_93.4.pdb
IPR003445_sample1000,A0A264W1Q9_unreviewed_Ktr,444,93.29,0.956,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A264W1Q9_unreviewed_Ktr_plddt_93.3.pdb
IPR003445_sample1000,K9WLY5_unreviewed_Potassium,444,93.56,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/K9WLY5_unreviewed_Potassium_plddt_93.6.pdb
IPR003445_sample1000,A0A1A8ZW24_unreviewed_Potassium,444,91.45,0.946,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1A8ZW24_unreviewed_Potassium_plddt_91.5.pdb
IPR003445_sample1000,K9TLF0_unreviewed_Potassium,444,95.31,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/K9TLF0_unreviewed_Potassium_plddt_95.3.pdb
IPR003445_sample1000,A0A841UW71_unreviewed_ATPase_taxID_2755317,444,93.98,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A841UW71_unreviewed_ATPase_taxID_2755317_plddt_94.0.pdb
IPR003445_sample1000,K9VMC2_unreviewed_Potassium,444,94.75,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/K9VMC2_unreviewed_Potassium_plddt_94.7.pdb
IPR003445_sample1000,A0ABR8H532_unreviewed_ATPase_taxID_1357509,444,94.00,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABR8H532_unreviewed_ATPase_taxID_1357509_plddt_94.0.pdb
IPR003445_sample1000,A0ABW8RHG6_unreviewed_TrkH,445,93.97,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABW8RHG6_unreviewed_TrkH_plddt_94.0.pdb
IPR003445_sample1000,A0A2T6BGT2_unreviewed_Potassium,445,93.39,0.961,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2T6BGT2_unreviewed_Potassium_plddt_93.4.pdb
IPR003445_sample1000,A0A2A6ZEJ9_unreviewed_Trk,445,94.74,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2A6ZEJ9_unreviewed_Trk_plddt_94.7.pdb
IPR003445_sample1000,A0A2A7B6F4_unreviewed_Trk,445,94.67,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2A7B6F4_unreviewed_Trk_plddt_94.7.pdb
IPR003445_sample1000,A0A845L7S6_unreviewed_Trk,445,93.63,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A845L7S6_unreviewed_Trk_plddt_93.6.pdb
IPR003445_sample1000,A0ABX2GZG9_unreviewed_Trk,445,93.92,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABX2GZG9_unreviewed_Trk_plddt_93.9.pdb
IPR003445_sample1000,A0ABX2I2U2_unreviewed_Trk,445,94.59,0.971,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABX2I2U2_unreviewed_Trk_plddt_94.6.pdb
IPR003445_sample1000,A0ABS8YJK1_unreviewed_TrkH,445,93.27,0.957,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABS8YJK1_unreviewed_TrkH_plddt_93.3.pdb
IPR003445_sample1000,A0A0D7X2Y2_unreviewed_ATP,445,94.07,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0D7X2Y2_unreviewed_ATP_plddt_94.1.pdb
IPR003445_sample1000,A0ABY7HXL7_unreviewed_TrkH,445,92.71,0.955,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABY7HXL7_unreviewed_TrkH_plddt_92.7.pdb
IPR003445_sample1000,A0ABW6JVL3_unreviewed_TrkH,445,93.67,0.957,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABW6JVL3_unreviewed_TrkH_plddt_93.7.pdb
IPR003445_sample1000,A0A1P8EHW5_unreviewed_Potassium,445,94.43,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1P8EHW5_unreviewed_Potassium_plddt_94.4.pdb
IPR003445_sample1000,A0A3N6HMZ9_unreviewed_Potassium,445,93.08,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A3N6HMZ9_unreviewed_Potassium_plddt_93.1.pdb
IPR003445_sample1000,A0ABV2PHJ2_unreviewed_Trk,445,94.21,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV2PHJ2_unreviewed_Trk_plddt_94.2.pdb
IPR003445_sample1000,A0AAD2YP54_unreviewed_Potassium,445,94.35,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAD2YP54_unreviewed_Potassium_plddt_94.3.pdb
IPR003445_sample1000,A0A841Y7G3_unreviewed_ATP,445,92.51,0.954,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A841Y7G3_unreviewed_ATP_plddt_92.5.pdb
IPR003445_sample1000,S3N0D8_unreviewed_Trk,445,93.95,0.955,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/S3N0D8_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,N9NG46_unreviewed_Potassium,445,94.53,0.961,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/N9NG46_unreviewed_Potassium_plddt_94.5.pdb
IPR003445_sample1000,A0A329QFI5_unreviewed_Trk,445,93.39,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A329QFI5_unreviewed_Trk_plddt_93.4.pdb
IPR003445_sample1000,A0A0D5YHZ2_unreviewed_K_,445,94.30,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0D5YHZ2_unreviewed_K__plddt_94.3.pdb
IPR003445_sample1000,A0ABV6GWT7_unreviewed_TrkH,445,93.42,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV6GWT7_unreviewed_TrkH_plddt_93.4.pdb
IPR003445_sample1000,A0ABV1CRM8_unreviewed_Potassium,445,94.53,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV1CRM8_unreviewed_Potassium_plddt_94.5.pdb
IPR003445_sample1000,A0A7Y6C533_unreviewed_Trk,446,93.06,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7Y6C533_unreviewed_Trk_plddt_93.1.pdb
IPR003445_sample1000,A0A9X0WDS7_unreviewed_Ktr,446,92.50,0.952,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X0WDS7_unreviewed_Ktr_plddt_92.5.pdb
IPR003445_sample1000,A0AAW8LIH3_unreviewed_Potassium,446,94.19,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAW8LIH3_unreviewed_Potassium_plddt_94.2.pdb
IPR003445_sample1000,A0A1I1YA36_unreviewed_Trk,446,94.04,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1I1YA36_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0AAW6B840_unreviewed_Na_-transporting,446,90.39,0.946,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAW6B840_unreviewed_Na_-transporting_plddt_90.4.pdb
IPR003445_sample1000,A0A163SNX5_unreviewed_Ktr,446,94.00,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A163SNX5_unreviewed_Ktr_plddt_94.0.pdb
IPR003445_sample1000,A0A848CE68_unreviewed_Trk,446,93.26,0.961,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A848CE68_unreviewed_Trk_plddt_93.3.pdb
IPR003445_sample1000,A0A2T3FRH9_unreviewed_Trk,446,92.76,0.954,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2T3FRH9_unreviewed_Trk_plddt_92.8.pdb
IPR003445_sample1000,A0A4U2Q2D5_unreviewed_Trk,446,94.04,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4U2Q2D5_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0A1B2E3A2_unreviewed_Trk,446,94.30,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1B2E3A2_unreviewed_Trk_plddt_94.3.pdb
IPR003445_sample1000,A0ABV2D1X0_unreviewed_Potassium,446,90.19,0.940,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV2D1X0_unreviewed_Potassium_plddt_90.2.pdb
IPR003445_sample1000,A0A9X4A9V7_unreviewed_Na_-transporting,446,91.05,0.948,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X4A9V7_unreviewed_Na_-transporting_plddt_91.0.pdb
IPR003445_sample1000,E3E6P4_unreviewed_ATP,446,94.27,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/E3E6P4_unreviewed_ATP_plddt_94.3.pdb
IPR003445_sample1000,A0ABN2LW46_unreviewed_Potassium,446,91.50,0.943,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABN2LW46_unreviewed_Potassium_plddt_91.5.pdb
IPR003445_sample1000,A0A6G4Z942_unreviewed_Trk,446,93.53,0.955,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6G4Z942_unreviewed_Trk_plddt_93.5.pdb
IPR003445_sample1000,A0A075U7X9_unreviewed_Potassium,446,93.12,0.959,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A075U7X9_unreviewed_Potassium_plddt_93.1.pdb
